policy_id,month,age,tenure_m,premium,coverage,region,has_agent,is_smoker,dependents,post_event_payment_holiday,lapse_next_3m,_event_month_index
1091,2023-02,27,10,114.18,16750.3,B,0,1,0,0,0,0
1091,2023-03,27,11,115.24,17116.57,B,0,1,0,0,0,0
1091,2023-04,27,12,123.17,17437.03,B,0,1,0,0,0,0
1091,2023-05,27,13,121.74,17055.24,B,0,1,0,0,0,0
1091,2023-06,27,14,122.07,17148.66,B,0,1,0,0,0,0
1091,2023-07,27,15,120.68,16751.58,B,0,1,0,0,0,0
1092,2022-08,23,99,78.54,11754.46,A,1,1,0,0,0,0
1092,2022-09,23,100,79.22,12008.76,A,1,1,0,0,0,0
1092,2022-10,23,101,80.35,12412.07,A,1,1,0,0,0,0
1092,2022-11,23,102,79.08,12083.13,A,1,1,0,0,0,0
1092,2022-12,23,103,79.76,12356.88,A,1,1,0,0,0,0
1092,2023-01,23,104,79.83,12436.2,A,1,1,0,0,0,0
1092,2023-02,23,105,79.04,12240.79,A,1,1,0,0,0,0
1092,2023-03,23,106,79.07,12288.99,A,1,1,0,0,0,0
1092,2023-04,23,107,84.6,12544.73,A,1,1,0,0,0,0
1092,2023-05,23,108,84.21,12442.3,A,1,1,0,0,0,0
1092,2023-06,23,109,83.54,12249.29,A,1,1,0,0,0,0
1092,2023-07,23,110,83.55,12244.01,A,1,1,0,0,0,0
1093,2022-08,41,69,155.44,27863.01,C,1,0,1,1,1,-1
1093,2022-09,41,70,158.88,29222.43,C,1,0,1,0,0,1
1093,2022-10,41,71,154.7,27830.56,C,1,0,1,0,0,1
1093,2022-11,41,72,156.63,28682.86,C,1,0,1,0,0,1
1093,2022-12,41,73,155.7,28488.98,C,1,0,1,0,0,1
1093,2023-01,41,74,156.78,29021.16,C,1,0,1,0,0,1
1093,2023-02,41,75,158.57,29798.12,C,1,0,1,0,0,1
1093,2023-03,41,76,155.57,28781.48,C,1,0,1,0,0,1
1093,2023-04,41,77,164.42,28672.89,C,1,0,1,0,0,1
1093,2023-05,41,78,162.61,28075.13,C,1,0,1,0,0,1
1093,2023-06,41,79,164.36,28689.71,C,1,0,1,0,0,1
1093,2023-07,41,80,163.33,28311.11,C,1,0,1,0,0,1
1094,2022-08,49,89,89.19,16176.53,C,0,0,0,0,0,0
1094,2022-09,49,90,89.3,16281.56,C,0,0,0,0,0,0
1094,2022-10,49,91,87.35,15644.42,C,0,0,0,0,0,0
1094,2022-11,49,92,89.92,16669.33,C,0,0,0,0,0,0
1094,2022-12,49,93,89.82,16714.5,C,0,0,0,0,0,0
1094,2023-01,49,94,89.58,16705.88,C,0,0,0,0,0,0
1094,2023-02,49,95,87.51,16006.85,C,0,0,0,0,0,0
1094,2023-03,49,96,86.85,15816.28,C,0,0,0,0,0,0
1094,2023-04,49,97,92.67,16061.92,C,0,0,0,0,0,0
1094,2023-05,49,98,93.59,16400.98,C,0,0,0,0,0,0
1094,2023-06,49,99,95.56,17086.76,C,0,0,0,0,0,0
1094,2023-07,49,100,92.36,15965.25,C,0,0,0,0,0,0
1095,2022-08,32,3,85.88,15307.24,C,0,0,0,0,0,0
1095,2022-09,32,4,87.49,15953.38,C,0,0,0,0,0,0
1095,2022-10,32,5,88.3,16325.66,C,0,0,0,0,0,0
1095,2022-11,32,6,87.61,16156.42,C,0,0,0,0,0,0
1095,2022-12,32,7,86.72,15909.27,C,0,0,0,0,0,0
1095,2023-01,32,8,85.69,15603.7,C,0,0,0,0,0,0
1095,2023-02,32,9,85.98,15774.37,C,0,0,0,0,0,0
1095,2023-03,32,10,86.91,16168.86,C,0,0,0,0,0,0
1095,2023-04,32,11,91.1,15844.88,C,0,0,0,0,0,0
1095,2023-05,32,12,93.0,16524.91,C,0,0,0,0,0,0
1095,2023-06,32,13,91.33,15945.6,C,0,0,0,0,0,0
1095,2023-07,32,14,91.34,15940.4,C,0,0,0,0,0,0
1096,2022-08,25,125,115.18,19780.1,A,1,0,1,1,1,-1
1096,2022-09,25,126,118.26,20920.83,A,1,0,1,0,0,1
1096,2022-10,25,127,115.01,19893.38,A,1,0,1,0,0,1
1096,2022-11,25,128,115.46,20152.07,A,1,0,1,0,0,1
1096,2022-12,25,129,115.96,20430.47,A,1,0,1,0,0,1
1096,2023-01,25,130,113.54,19676.74,A,1,0,1,0,0,1
1096,2023-02,25,131,114.96,20256.98,A,1,0,1,0,0,1
1096,2023-03,25,132,114.38,20113.6,A,1,0,1,0,0,1
1096,2023-04,25,133,123.04,20753.45,A,1,0,1,0,0,1
1096,2023-05,25,134,119.5,19602.52,A,1,0,1,0,0,1
1096,2023-06,25,135,120.17,19827.97,A,1,0,1,0,0,1
1096,2023-07,25,136,119.48,19588.31,A,1,0,1,0,0,1
1097,2022-08,36,38,81.06,13300.18,B,0,0,1,0,0,0
1097,2022-09,36,39,80.63,13208.91,B,0,0,1,0,0,0
1097,2022-10,36,40,82.51,13892.39,B,0,0,1,0,0,0
1097,2022-11,36,41,80.53,13308.71,B,0,0,1,0,0,0
1097,2022-12,36,42,81.15,13581.55,B,0,0,1,0,0,0
1097,2023-01,36,43,81.33,13706.67,B,0,0,1,0,0,0
1097,2023-02,36,44,80.0,13315.67,B,0,0,1,0,0,0
1097,2023-03,36,45,79.65,13241.81,B,0,0,1,0,0,0
1097,2023-04,36,46,83.81,13073.78,B,0,0,1,0,0,0
1097,2023-05,36,47,84.85,13417.28,B,0,0,1,0,0,0
1097,2023-06,36,48,84.71,13374.57,B,0,0,1,0,0,0
1097,2023-07,36,49,84.67,13352.88,B,0,0,1,0,0,0
1098,2022-08,27,162,235.3,42353.48,C,1,0,0,0,0,0
1098,2022-09,27,163,240.78,44511.27,C,1,0,0,0,0,0
1098,2022-10,27,164,235.52,42799.87,C,1,0,0,0,0,0
1098,2022-11,27,165,238.86,44242.67,C,1,0,0,0,0,0
1098,2022-12,27,166,240.0,44887.43,C,1,0,0,0,0,0
1098,2023-01,27,167,234.75,43160.49,C,1,0,0,0,0,0
1098,2023-02,27,168,232.8,42611.75,C,1,0,0,0,0,0
1098,2023-03,27,169,237.21,44378.45,C,1,0,0,0,0,0
1098,2023-04,27,170,246.33,42688.09,C,1,0,0,0,0,0
1098,2023-05,27,171,249.74,43922.79,C,1,0,0,0,0,0
1098,2023-06,27,172,248.08,43350.98,C,1,0,0,0,0,0
1098,2023-07,27,173,245.93,42578.73,C,1,0,0,0,0,0
1099,2022-08,70,128,202.67,32543.82,C,1,1,0,1,1,-1
1099,2022-09,70,129,199.19,31550.73,C,1,1,0,0,0,1
1099,2022-10,70,130,202.27,32692.45,C,1,1,0,0,0,1
1099,2022-11,70,131,200.84,32397.13,C,1,1,0,0,0,1
1099,2022-12,70,132,199.22,32035.52,C,1,1,0,0,0,1
1099,2023-01,70,133,203.08,33447.8,C,1,1,0,0,0,1
1099,2023-02,70,134,200.09,32605.9,C,1,1,0,0,0,1
1099,2023-03,70,135,199.69,32575.23,C,1,1,0,0,0,1
1099,2023-04,70,136,207.64,31404.18,C,1,1,0,0,0,1
1099,2023-05,70,137,210.61,32356.75,C,1,1,0,0,0,1
1099,2023-06,70,138,209.83,32120.94,C,1,1,0,0,0,1
1099,2023-07,70,139,211.44,32594.57,C,1,1,0,0,0,1
1100,2022-08,51,23,126.17,20601.37,B,0,0,2,0,0,0
1100,2022-09,51,24,126.55,20806.9,B,0,0,2,0,0,0
1100,2022-10,51,25,126.48,20880.5,B,0,0,2,0,0,0
1100,2022-11,51,26,128.78,21752.74,B,0,0,2,0,0,0
1100,2022-12,51,27,124.04,20283.02,B,0,0,2,0,0,0
1100,2023-01,51,28,125.41,20837.3,B,0,0,2,0,0,0
1100,2023-02,51,29,128.49,21952.84,B,0,0,2,0,0,0
1100,2023-03,51,30,124.94,20832.17,B,0,0,2,0,0,0
1100,2023-04,51,31,132.85,21005.23,B,0,0,2,0,0,0
1100,2023-05,51,32,132.15,20808.9,B,0,0,2,0,0,0
1100,2023-06,51,33,132.85,21031.48,B,0,0,2,0,0,0
1100,2023-07,51,34,131.48,20588.76,B,0,0,2,0,0,0
1101,2022-08,59,56,78.89,12807.23,B,1,0,0,0,0,0
1101,2022-09,59,57,79.04,12906.33,B,1,0,0,0,0,0
1101,2022-10,59,58,79.4,13085.65,B,1,0,0,0,0,0
1101,2022-11,59,59,78.4,12821.96,B,1,0,0,0,0,0
1101,2022-12,59,60,80.16,13474.45,B,1,0,0,0,0,0
1101,2023-01,59,61,79.78,13409.59,B,1,0,0,0,0,0
1101,2023-02,59,62,78.64,13084.09,B,1,0,0,0,0,0
1101,2023-03,59,63,78.74,13158.19,B,1,0,0,0,0,0
1101,2023-04,59,64,83.85,13307.44,B,1,0,0,0,0,0
1101,2023-05,59,65,82.72,12964.95,B,1,0,0,0,0,0
1101,2023-06,59,66,83.17,13108.53,B,1,0,0,0,0,0
1101,2023-07,59,67,83.16,13097.16,B,1,0,0,0,0,0
1102,2022-08,72,99,84.75,13108.15,D,0,0,1,0,0,0
1102,2022-09,72,100,84.65,13128.22,D,0,0,1,0,0,0
1102,2022-10,72,101,85.53,13466.85,D,0,0,1,0,0,0
1102,2022-11,72,102,83.4,12863.52,D,0,0,1,0,0,0
1102,2022-12,72,103,85.73,13669.43,D,0,0,1,0,0,0
1102,2023-01,72,104,86.87,14097.4,D,0,0,1,0,0,0
1102,2023-02,72,105,85.71,13781.93,D,0,0,1,0,0,0
1102,2023-03,72,106,85.04,13611.05,D,0,0,1,0,0,0
1102,2023-04,72,107,89.55,13461.89,D,0,0,1,0,0,0
1102,2023-05,72,108,88.43,13140.91,D,0,0,1,0,0,0
1102,2023-06,72,109,89.66,13510.67,D,0,0,1,0,0,0
1102,2023-07,72,110,88.44,13136.45,D,0,0,1,0,0,0
1103,2022-08,23,69,79.52,12949.01,B,1,0,0,0,0,0
1103,2022-09,23,70,80.26,13242.36,B,1,0,0,0,0,0
1103,2022-10,23,71,81.29,13647.21,B,1,0,0,0,0,0
1103,2022-11,23,72,79.08,12983.95,B,1,0,0,0,0,0
1103,2022-12,23,73,79.18,13082.94,B,1,0,0,0,0,0
1103,2023-01,23,74,79.43,13226.22,B,1,0,0,0,0,0
1103,2023-02,23,75,78.93,13112.7,B,1,0,0,0,0,0
1103,2023-03,23,76,78.95,13161.49,B,1,0,0,0,0,0
1103,2023-04,23,77,83.79,13224.22,B,1,0,0,0,0,0
1103,2023-05,23,78,84.01,13307.01,B,1,0,0,0,0,0
1103,2023-06,23,79,84.82,13561.91,B,1,0,0,0,0,0
1103,2023-07,23,80,83.52,13145.17,B,1,0,0,0,0,0
1104,2022-08,36,40,65.59,10703.51,B,0,0,0,0,0,0
1104,2022-09,36,41,64.98,10544.06,B,0,0,0,0,0,0
1104,2022-10,36,42,65.76,10851.1,B,0,0,0,0,0,0
1104,2022-11,36,43,66.81,11254.49,B,0,0,0,0,0,0
1104,2022-12,36,44,65.17,10765.43,B,0,0,0,0,0,0
1104,2023-01,36,45,65.08,10786.72,B,0,0,0,0,0,0
1104,2023-02,36,46,64.51,10641.7,B,0,0,0,0,0,0
1104,2023-03,36,47,65.24,10919.68,B,0,0,0,0,0,0
1104,2023-04,36,48,69.99,11206.86,B,0,0,0,0,0,0
1104,2023-05,36,49,68.7,10810.44,B,0,0,0,0,0,0
1104,2023-06,36,50,68.3,10688.94,B,0,0,0,0,0,0
1104,2023-07,36,51,69.8,11151.95,B,0,0,0,0,0,0
1105,2022-08,32,173,129.38,23400.67,C,1,0,0,1,1,-1
1105,2022-09,32,174,130.96,24064.98,C,1,0,0,1,1,-1
1105,2022-10,32,175,130.33,23946.88,C,1,0,0,0,0,2
1105,2022-11,32,176,128.44,23377.5,C,1,0,0,0,0,2
1105,2022-12,32,177,131.8,24732.79,C,1,0,0,0,0,2
1105,2023-01,32,178,130.04,24200.83,C,1,0,0,0,0,2
1105,2023-02,32,179,128.62,23772.0,C,1,0,0,0,0,2
1105,2023-03,32,180,129.93,24329.72,C,1,0,0,0,0,2
1105,2023-04,32,181,136.04,23790.64,C,1,0,0,0,0,2
1105,2023-05,32,182,134.67,23341.49,C,1,0,0,0,0,2
1105,2023-06,32,183,135.02,23466.88,C,1,0,0,0,0,2
1105,2023-07,32,184,134.5,23272.88,C,1,0,0,0,0,2
1106,2022-08,29,59,87.32,14135.25,B,1,0,0,0,0,0
1106,2022-09,29,60,87.26,14168.63,B,1,0,0,0,0,0
1106,2022-10,29,61,89.88,15103.33,B,1,0,0,0,0,0
1106,2022-11,29,62,89.72,15125.87,B,1,0,0,0,0,0
1106,2022-12,29,63,87.3,14396.8,B,1,0,0,0,0,0
1106,2023-01,29,64,88.87,14989.21,B,1,0,0,0,0,0
1106,2023-02,29,65,87.47,14580.27,B,1,0,0,0,0,0
1106,2023-03,29,66,86.8,14402.03,B,1,0,0,0,0,0
1106,2023-04,29,67,92.2,14494.93,B,1,0,0,0,0,0
1106,2023-05,29,68,90.15,13866.51,B,1,0,0,0,0,0
1106,2023-06,29,69,91.22,14205.71,B,1,0,0,0,0,0
1106,2023-07,29,70,91.75,14363.76,B,1,0,0,0,0,0
1107,2022-08,47,107,86.57,14298.14,B,0,0,0,0,0,0
1107,2022-09,47,108,87.01,14496.35,B,0,0,0,0,0,0
1107,2022-10,47,109,85.4,14032.27,B,0,0,0,0,0,0
1107,2022-11,47,110,85.95,14287.13,B,0,0,0,0,0,0
1107,2022-12,47,111,84.47,13867.1,B,0,0,0,0,0,0
1107,2023-01,47,112,85.73,14355.33,B,0,0,0,0,0,0
1107,2023-02,47,113,86.77,14758.47,B,0,0,0,0,0,0
1107,2023-03,47,114,85.86,14501.67,B,0,0,0,0,0,0
1107,2023-04,47,115,89.76,14134.34,B,0,0,0,0,0,0
1107,2023-05,47,116,88.84,13863.24,B,0,0,0,0,0,0
1107,2023-06,47,117,89.29,14007.36,B,0,0,0,0,0,0
1107,2023-07,47,118,88.29,13682.8,B,0,0,0,0,0,0
1108,2022-08,72,56,79.35,12713.31,B,1,0,0,0,0,0
1108,2022-09,72,57,81.06,13323.76,B,1,0,0,0,0,0
1108,2022-10,72,58,80.13,13078.62,B,1,0,0,0,0,0
1108,2022-11,72,59,80.78,13363.08,B,1,0,0,0,0,0
1108,2022-12,72,60,82.35,13952.96,B,1,0,0,0,0,0
1108,2023-01,72,61,79.85,13185.78,B,1,0,0,0,0,0
1108,2023-02,72,62,80.74,13537.07,B,1,0,0,0,0,0
1108,2023-03,72,63,81.22,13740.01,B,1,0,0,0,0,0
1108,2023-04,72,64,84.13,13147.63,B,1,0,0,0,0,0
1108,2023-05,72,65,82.65,12696.47,B,1,0,0,0,0,0
1108,2023-06,72,66,83.35,12920.25,B,1,0,0,0,0,0
1108,2023-07,72,67,83.33,12906.47,B,1,0,0,0,0,0
1109,2022-08,66,30,185.04,34045.82,C,1,0,1,0,0,0
1109,2022-09,66,31,183.0,33436.4,C,1,0,1,0,0,0
1109,2022-10,66,32,181.62,33089.91,C,1,0,1,0,0,0
1109,2022-11,66,33,182.06,33420.02,C,1,0,1,0,0,0
1109,2022-12,66,34,182.06,33589.79,C,1,0,1,0,0,0
1109,2023-01,66,35,179.69,32875.96,C,1,0,1,0,0,0
1109,2023-02,66,36,179.66,32998.53,C,1,0,1,0,0,0
1109,2023-03,66,37,182.9,34297.48,C,1,0,1,0,0,0
1109,2023-04,66,38,190.98,33359.85,C,1,0,1,0,0,0
1109,2023-05,66,39,192.37,33879.87,C,1,0,1,0,0,0
1109,2023-06,66,40,188.35,32487.46,C,1,0,1,0,0,0
1109,2023-07,66,41,190.51,33215.45,C,1,0,1,0,0,0
1110,2022-08,65,83,83.46,13687.02,B,1,0,1,0,0,0
1110,2022-09,65,84,82.98,13580.81,B,1,0,1,0,0,0
1110,2022-10,65,85,82.06,13342.1,B,1,0,1,0,0,0
1110,2022-11,65,86,80.98,13053.23,B,1,0,1,0,0,0
1110,2022-12,65,87,83.08,13818.71,B,1,0,1,0,0,0
1110,2023-01,65,88,82.0,13523.51,B,1,0,1,0,0,0
1110,2023-02,65,89,83.38,14041.55,B,1,0,1,0,0,0
1110,2023-03,65,90,82.16,13676.1,B,1,0,1,0,0,0
1110,2023-04,65,91,87.94,13975.1,B,1,0,1,0,0,0
1110,2023-05,65,92,87.6,13881.63,B,1,0,1,0,0,0
1110,2023-06,65,93,85.86,13335.97,B,1,0,1,0,0,0
1110,2023-07,65,94,86.61,13563.18,B,1,0,1,0,0,0
1111,2022-08,26,151,220.25,38127.85,A,1,0,1,1,1,-1
1111,2022-09,26,152,218.76,37762.39,A,1,0,1,0,0,1
1111,2022-10,26,153,220.45,38526.68,A,1,0,1,0,0,1
1111,2022-11,26,154,218.66,38100.11,A,1,0,1,0,0,1
1111,2022-12,26,155,219.34,38531.55,A,1,0,1,0,0,1
1111,2023-01,26,156,221.21,39367.67,A,1,0,1,0,0,1
1111,2023-02,26,157,216.47,37859.14,A,1,0,1,0,0,1
1111,2023-03,26,158,222.34,40038.74,A,1,0,1,0,0,1
1111,2023-04,26,159,233.63,39441.29,A,1,0,1,0,0,1
1111,2023-05,26,160,227.25,37372.11,A,1,0,1,0,0,1
1111,2023-06,26,161,229.25,38038.01,A,1,0,1,0,0,1
1111,2023-07,26,162,228.92,37905.0,A,1,0,1,0,0,1
1112,2022-08,27,35,105.89,17411.1,B,0,0,1,1,1,-1
1112,2022-09,27,36,106.44,17659.03,B,0,0,1,0,0,1
1112,2022-10,27,37,104.32,17040.42,B,0,0,1,0,0,1
1112,2022-11,27,38,105.43,17495.57,B,0,0,1,0,0,1
1112,2022-12,27,39,105.77,17698.42,B,0,0,1,0,0,1
1112,2023-01,27,40,103.16,16913.12,B,0,0,1,0,0,1
1112,2023-02,27,41,104.75,17514.28,B,0,0,1,0,0,1
1112,2023-03,27,42,104.24,17396.69,B,0,0,1,0,0,1
1112,2023-04,27,43,111.75,17829.99,B,0,0,1,0,0,1
1112,2023-05,27,44,109.15,17029.99,B,0,0,1,0,0,1
1112,2023-06,27,45,108.51,16830.63,B,0,0,1,0,0,1
1112,2023-07,27,46,109.75,17209.94,B,0,0,1,0,0,1
1113,2022-08,47,157,68.95,10855.58,D,1,0,1,0,0,0
1113,2022-09,47,158,66.93,10263.61,D,1,0,1,0,0,0
1113,2022-10,47,159,68.94,10946.14,D,1,0,1,0,0,0
1113,2022-11,47,160,67.69,10605.67,D,1,0,1,0,0,0
1113,2022-12,47,161,68.74,10992.9,D,1,0,1,0,0,0
1113,2023-01,47,162,67.26,10572.17,D,1,0,1,0,0,0
1113,2023-02,47,163,68.35,10965.37,D,1,0,1,0,0,0
1113,2023-03,47,164,67.86,10842.25,D,1,0,1,0,0,0
1113,2023-04,47,165,71.23,10655.48,D,1,0,1,0,0,0
1113,2023-05,47,166,72.12,10935.07,D,1,0,1,0,0,0
1113,2023-06,47,167,71.67,10801.37,D,1,0,1,0,0,0
1113,2023-07,47,168,70.31,10384.82,D,1,0,1,0,0,0
1114,2022-08,25,151,151.71,26958.91,A,1,0,0,0,0,0
1114,2022-09,25,152,145.4,24881.31,A,1,0,0,0,0,0
1114,2022-10,25,153,150.1,26629.35,A,1,0,0,0,0,0
1114,2022-11,25,154,149.25,26466.62,A,1,0,0,0,0,0
1114,2022-12,25,155,148.44,26317.95,A,1,0,0,0,0,0
1114,2023-01,25,156,144.06,24906.3,A,1,0,0,0,0,0
1114,2023-02,25,157,144.79,25264.21,A,1,0,0,0,0,0
1114,2023-03,25,158,148.53,26656.28,A,1,0,0,0,0,0
1114,2023-04,25,159,153.16,25293.65,A,1,0,0,0,0,0
1114,2023-05,25,160,153.53,25445.36,A,1,0,0,0,0,0
1114,2023-06,25,161,151.6,24810.03,A,1,0,0,0,0,0
1114,2023-07,25,162,153.71,25490.42,A,1,0,0,0,0,0
1115,2022-08,40,107,198.67,31031.39,D,1,0,2,0,0,0
1115,2022-09,40,108,197.84,30890.09,D,1,0,2,0,0,0
1115,2022-10,40,109,200.59,31903.07,D,1,0,2,0,0,0
1115,2022-11,40,110,200.0,31880.12,D,1,0,2,0,0,0
1115,2022-12,40,111,197.32,31190.45,D,1,0,2,0,0,0
1115,2023-01,40,112,197.15,31284.98,D,1,0,2,0,0,0
1115,2023-02,40,113,200.22,32391.86,D,1,0,2,0,0,0
1115,2023-03,40,114,196.32,31244.02,D,1,0,2,0,0,0
1115,2023-04,40,115,205.1,30410.48,D,1,0,2,0,0,0
1115,2023-05,40,116,206.52,30870.65,D,1,0,2,0,0,0
1115,2023-06,40,117,207.98,31316.58,D,1,0,2,0,0,0
1115,2023-07,40,118,208.4,31421.18,D,1,0,2,0,0,0
1116,2022-08,41,105,79.55,13066.6,B,1,0,1,1,1,-1
1116,2022-09,41,106,78.87,12894.22,B,1,0,1,1,1,-1
1116,2022-10,41,107,79.11,13036.52,B,1,0,1,0,0,2
1116,2022-11,41,108,79.42,13206.04,B,1,0,1,0,0,2
1116,2022-12,41,109,79.33,13243.22,B,1,0,1,0,0,2
1116,2023-01,41,110,79.4,13326.67,B,1,0,1,0,0,2
1116,2023-02,41,111,78.96,13232.73,B,1,0,1,0,0,2
1116,2023-03,41,112,78.03,12965.42,B,1,0,1,0,0,2
1116,2023-04,41,113,84.4,13523.83,B,1,0,1,0,0,2
1116,2023-05,41,114,83.45,13239.21,B,1,0,1,0,0,2
1116,2023-06,41,115,82.91,13072.79,B,1,0,1,0,0,2
1116,2023-07,41,116,82.92,13065.41,B,1,0,1,0,0,2
1117,2022-08,54,157,133.75,21231.78,D,1,0,0,0,0,0
1117,2022-09,54,158,132.96,21065.64,D,1,0,0,0,0,0
1117,2022-10,54,159,132.17,20915.04,D,1,0,0,0,0,0
1117,2022-11,54,160,131.55,20826.61,D,1,0,0,0,0,0
1117,2022-12,54,161,129.71,20347.99,D,1,0,0,0,0,0
1117,2023-01,54,162,130.16,20589.78,D,1,0,0,0,0,0
1117,2023-02,54,163,134.38,22018.4,D,1,0,0,0,0,0
1117,2023-03,54,164,129.05,20382.41,D,1,0,0,0,0,0
1117,2023-04,54,165,138.99,21088.18,D,1,0,0,0,0,0
1117,2023-05,54,166,138.46,20951.47,D,1,0,0,0,0,0
1117,2023-06,54,167,139.26,21195.18,D,1,0,0,0,0,0
1117,2023-07,54,168,139.01,21106.56,D,1,0,0,0,0,0
1118,2022-08,41,85,151.25,23899.04,D,1,0,1,0,0,0
1118,2022-09,41,86,149.27,23372.3,D,1,0,1,0,0,0
1118,2022-10,41,87,150.07,23734.54,D,1,0,1,0,0,0
1118,2022-11,41,88,150.11,23868.4,D,1,0,1,0,0,0
1118,2022-12,41,89,148.91,23608.14,D,1,0,1,0,0,0
1118,2023-01,41,90,149.25,23827.42,D,1,0,1,0,0,0
1118,2023-02,41,91,147.76,23447.31,D,1,0,1,0,0,0
1118,2023-03,41,92,146.61,23156.89,D,1,0,1,0,0,0
1118,2023-04,41,93,156.51,23539.51,D,1,0,1,0,0,0
1118,2023-05,41,94,156.33,23509.56,D,1,0,1,0,0,0
1118,2023-06,41,95,156.46,23554.34,D,1,0,1,0,0,0
1118,2023-07,41,96,154.41,22924.16,D,1,0,1,0,0,0
1119,2022-08,70,134,146.57,21545.41,B,1,1,1,0,0,0
1119,2022-09,70,135,141.71,20215.72,B,1,1,1,0,0,0
1119,2022-10,70,136,144.0,20979.9,B,1,1,1,0,0,0
1119,2022-11,70,137,145.03,21389.03,B,1,1,1,0,0,0
1119,2022-12,70,138,143.95,21181.59,B,1,1,1,0,0,0
1119,2023-01,70,139,140.77,20342.98,B,1,1,1,0,0,0
1119,2023-02,70,140,144.23,21447.94,B,1,1,1,0,0,0
1119,2023-03,70,141,142.34,20956.58,B,1,1,1,0,0,0
1119,2023-04,70,142,153.21,21651.08,B,1,1,1,0,0,0
1119,2023-05,70,143,151.02,21063.93,B,1,1,1,0,0,0
1119,2023-06,70,144,152.33,21432.57,B,1,1,1,0,0,0
1119,2023-07,70,145,149.07,20511.72,B,1,1,1,0,0,0
1120,2022-08,33,162,93.59,16325.79,A,0,0,1,1,1,-1
1120,2022-09,33,163,90.58,15348.88,A,0,0,1,0,0,1
1120,2022-10,33,164,93.18,16322.23,A,0,0,1,0,0,1
1120,2022-11,33,165,90.89,15609.69,A,0,0,1,0,0,1
1120,2022-12,33,166,93.4,16566.43,A,0,0,1,0,0,1
1120,2023-01,33,167,93.31,16611.14,A,0,0,1,0,0,1
1120,2023-02,33,168,91.5,16043.28,A,0,0,1,0,0,1
1120,2023-03,33,169,91.18,15980.15,A,0,0,1,0,0,1
1120,2023-04,33,170,97.63,16338.39,A,0,0,1,0,0,1
1120,2023-05,33,171,95.09,15515.48,A,0,0,1,0,0,1
1120,2023-06,33,172,94.75,15407.67,A,0,0,1,0,0,1
1120,2023-07,33,173,96.62,16013.86,A,0,0,1,0,0,1
1121,2022-08,68,13,179.82,30846.53,A,0,0,2,0,0,0
1121,2022-09,68,14,181.86,31671.45,A,0,0,2,0,0,0
1121,2022-10,68,15,179.45,30987.0,A,0,0,2,0,0,0
1121,2022-11,68,16,180.87,31638.34,A,0,0,2,0,0,0
1121,2022-12,68,17,178.65,31024.07,A,0,0,2,0,0,0
1121,2023-01,68,18,180.11,31681.65,A,0,0,2,0,0,0
1121,2023-02,68,19,180.45,31929.1,A,0,0,2,0,0,0
1121,2023-03,68,20,179.16,31576.7,A,0,0,2,0,0,0
1121,2023-04,68,21,186.5,30514.21,A,0,0,2,0,0,0
1121,2023-05,68,22,186.41,30517.27,A,0,0,2,0,0,0
1121,2023-06,68,23,188.34,31160.6,A,0,0,2,0,0,0
1121,2023-07,68,24,186.64,30581.45,A,0,0,2,0,0,0
1122,2022-08,22,119,102.87,17787.1,A,1,0,1,1,1,-1
1122,2022-09,22,120,102.48,17721.97,A,1,0,1,0,0,1
1122,2022-10,22,121,101.28,17389.0,A,1,0,1,0,0,1
1122,2022-11,22,122,102.23,17809.83,A,1,0,1,0,0,1
1122,2022-12,22,123,102.3,17924.79,A,1,0,1,0,0,1
1122,2023-01,22,124,102.58,18106.16,A,1,0,1,0,0,1
1122,2023-02,22,125,101.46,17785.91,A,1,0,1,0,0,1
1122,2023-03,22,126,100.17,17387.02,A,1,0,1,0,0,1
1122,2023-04,22,127,107.24,17778.91,A,1,0,1,0,0,1
1122,2023-05,22,128,107.06,17735.98,A,1,0,1,0,0,1
1122,2023-06,22,129,105.2,17126.72,A,1,0,1,0,0,1
1122,2023-07,22,130,106.33,17486.64,A,1,0,1,0,0,1
1123,2022-08,47,137,80.36,14358.5,C,1,0,2,0,0,0
1123,2022-09,47,138,81.04,14658.42,C,1,0,2,0,0,0
1123,2022-10,47,139,81.7,14970.09,C,1,0,2,0,0,0
1123,2022-11,47,140,81.36,14921.2,C,1,0,2,0,0,0
1123,2022-12,47,141,80.43,14656.95,C,1,0,2,0,0,0
1123,2023-01,47,142,81.59,15154.06,C,1,0,2,0,0,0
1123,2023-02,47,143,80.59,14845.69,C,1,0,2,0,0,0
1123,2023-03,47,144,80.3,14786.28,C,1,0,2,0,0,0
1123,2023-04,47,145,85.29,14876.03,C,1,0,2,0,0,0
1123,2023-05,47,146,84.36,14569.8,C,1,0,2,0,0,0
1123,2023-06,47,147,86.3,15246.78,C,1,0,2,0,0,0
1123,2023-07,47,148,84.85,14733.09,C,1,0,2,0,0,0
1124,2022-08,35,79,57.9,8525.01,B,1,1,1,0,0,0
1124,2022-09,35,80,56.45,8136.38,B,1,1,1,0,0,0
1124,2022-10,35,81,57.38,8445.65,B,1,1,1,0,0,0
1124,2022-11,35,82,58.18,8724.58,B,1,1,1,0,0,0
1124,2022-12,35,83,56.8,8360.51,B,1,1,1,0,0,0
1124,2023-01,35,84,56.65,8355.06,B,1,1,1,0,0,0
1124,2023-02,35,85,57.71,8702.71,B,1,1,1,0,0,0
